0 -1 0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0 0 0 0 0 0
1 1 0.1 0.68 0.601203 -0.156 0.707107 0.0 0.0 0.707107 0 0 0 0 0 0
1 2 0.1 0.04 0.601203 -0.156 0.707107 0.0 0.0 0.707107 0 0 0 0 0 0
1 3 0.1 -0.68 -0.6012 -0.156 0.707107 0.0 0.0 -0.707107 0 0 0 0 0 0
1 4 0.1 -0.68 0.6012 -0.156 0.707107 0.0 0.0 0.707107 0 0 0 0 0 0
1 5 0.1 0.04 -0.6012 -0.156 0.707107 0.0 0.0 -0.707107 0 0 0 0 0 0
1 6 0.1 0.68 -0.6 -0.156 0.707107 0.0 0.0 -0.707107 0 0 0 0 0 0
2 7 50 -0.0425001 0.0 0.29375 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3 -2 0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0 0 0 0 0 0
