5.000000000000000e-04 0 0.000000000000000e+00 1.000000000000000e-07
1.000000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
1.500000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
2.000000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
2.500000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
3.000000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
3.500000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
4.000000000000000e-03 0 0.000000000000000e+00 1.000000000000000e-07
4.500000000000001e-03 0 0.000000000000000e+00 1.000000000000000e-07
5.000000000000001e-03 0 0.000000000000000e+00 1.000000000000000e-07
5.500000000000001e-03 0 0.000000000000000e+00 1.000000000000000e-07
6.000000000000002e-03 0 0.000000000000000e+00 1.000000000000000e-07
6.500000000000002e-03 0 0.000000000000000e+00 1.000000000000000e-07
7.000000000000003e-03 0 0.000000000000000e+00 1.000000000000000e-07
7.500000000000003e-03 0 0.000000000000000e+00 1.000000000000000e-07
8.000000000000004e-03 0 0.000000000000000e+00 1.000000000000000e-07
8.500000000000004e-03 0 0.000000000000000e+00 1.000000000000000e-07
9.000000000000005e-03 0 0.000000000000000e+00 1.000000000000000e-07
9.500000000000005e-03 0 0.000000000000000e+00 1.000000000000000e-07
1.000000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.050000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.100000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.150000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.200000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.250000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.300000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.350000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.400000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.450000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.500000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.550000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.600000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.650000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.700000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.750000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.800000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.850000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.900000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.950000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.000000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.050000000000001e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.100000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.150000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.200000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.250000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.300000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.350000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.400000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.450000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.500000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.550000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.600000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.650000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.700000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.750000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.800000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.850000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.900000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
2.950000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.000000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.050000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.100000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.150000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.200000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.250000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.300000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.350000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.400000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.450000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.500000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.550000000000002e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.600000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.650000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.700000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.750000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.800000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.850000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.900000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
3.950000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.000000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.050000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.100000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.150000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.200000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.250000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.300000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.350000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.400000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.450000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.500000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.550000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.600000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.650000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.700000000000003e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.750000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.800000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.850000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.900000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
4.950000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.000000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.050000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.100000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.150000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.200000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.250000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.300000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.350000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.400000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.450000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.500000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.550000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.600000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.650000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.700000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.750000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.800000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.850000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.900000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
5.950000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.000000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.050000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.100000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.150000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.200000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.250000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.300000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.350000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.400000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.450000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.500000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.550000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.600000000000004e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.650000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.700000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.750000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.800000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.850000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.900000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
6.950000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.000000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.050000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.100000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.150000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.200000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.250000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.300000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.350000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.400000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.450000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.500000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.550000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.600000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.650000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.700000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.750000000000005e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.800000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.850000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.900000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
7.950000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.000000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.050000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.100000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.150000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.200000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.250000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.300000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.350000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.400000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.450000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.500000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.550000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.600000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.650000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.700000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.750000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.800000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.850000000000006e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.900000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
8.950000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.000000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.050000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.100000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.150000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.200000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.250000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.300000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.350000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.400000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.450000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.500000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.550000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.600000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.650000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.700000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.750000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.800000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.850000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.900000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
9.950000000000007e-02 0 0.000000000000000e+00 1.000000000000000e-07
1.000000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.005000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.010000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.015000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.020000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.025000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.030000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.035000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.040000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.045000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.050000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.055000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.060000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.065000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.070000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.075000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.080000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.085000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.090000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.095000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.100000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.105000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.110000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.115000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.120000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.125000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.130000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.135000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.140000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.145000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.150000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.155000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.160000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.165000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.170000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.175000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.180000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.185000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.190000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.195000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.200000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.205000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.210000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.215000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.220000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.225000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.230000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.235000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.240000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.245000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.250000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.255000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.260000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.265000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.270000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.275000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.280000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.285000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.290000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.295000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.300000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.305000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.310000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.315000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.320000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.325000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.330000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.335000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.340000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.345000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.350000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.355000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.360000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.365000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.370000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.375000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.380000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.385000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.390000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.395000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.400000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
1.405000000000001e-01 0 0.000000000000000e+00 1.000000000000000e-07
